SeqName,CAS1_C0,CAS2_C0,CAS3_C0,CAS1_T0,CAS2_T0,CAS3_T0
TRINITY_DN108639_c0_g1,0,0,0,0,0,0
TRINITY_DN10863_c0_g2,49.95,62.71,73.09,115.14,52.21,57.63
TRINITY_DN108640_c0_g1,0,0,0,0,0,0
TRINITY_DN108642_c0_g1,0,0,0,0,0,0
TRINITY_DN108643_c0_g1,0,0,0,0,0,0
TRINITY_DN108647_c0_g1,0,0,0,0,0,0
TRINITY_DN108655_c0_g1,0,0,0,0,0,0
TRINITY_DN108657_c0_g1,0,0,0,0,0,0
TRINITY_DN108663_c0_g1,0,0,0,0,0,0
TRINITY_DN108669_c0_g1,0,0,0,0,0,0
TRINITY_DN108674_c0_g1,0,0,0,0,0,0
TRINITY_DN10867_c0_g1,0,0,0,0,0,0
TRINITY_DN108684_c0_g1,0,3.5,0,0,3.65,0
TRINITY_DN108694_c0_g1,32.82,35.25,0,0,5.59,14.05
TRINITY_DN108697_c0_g1,0,0,0,7,0,0
TRINITY_DN108698_c0_g1,0,0,0,0,0,0
TRINITY_DN10869_c0_g1,0.86,0,0,0.42,0,0.45
TRINITY_DN1086_c0_g1,327.76,294.48,334.83,244.87,208,396.77
TRINITY_DN1086_c111_g1,3.9,0,0,0,6.08,0
TRINITY_DN1086_c1_g3,0.19,0.2,0,0.83,0.22,0
TRINITY_DN1086_c1_g5,1851.94,1484.5,1137.98,973.13,918.89,1121.94
TRINITY_DN1086_c4_g1,30.45,30.46,22.44,39.64,34.07,40.45
TRINITY_DN1086_c4_g2,286,225.28,117.48,294.84,151.87,204.2
TRINITY_DN1086_c7_g1,32.16,154.68,67.25,99.88,125.15,125.99
TRINITY_DN1086_c9_g1,0,0,0,0,0,0.89
TRINITY_DN108702_c0_g1,1.14,0,0,0,0,0
TRINITY_DN108703_c0_g1,3.14,5.59,0,0,0,0
TRINITY_DN108706_c0_g1,0,0,0,0,0,0
TRINITY_DN108707_c0_g1,3.14,0,0,0,0,0
TRINITY_DN108709_c0_g1,1.14,0,0,0,0,0
TRINITY_DN10870_c0_g1,791.01,146.09,520.47,310.15,68.47,468
TRINITY_DN108722_c0_g1,0,0,0,0,0,0
TRINITY_DN108725_c0_g1,1.14,0,0,0,0,3.31
TRINITY_DN108728_c0_g1,0,0,0,0,0,0
TRINITY_DN108735_c0_g1,0,0,0,0,0,0
TRINITY_DN108739_c0_g1,0,0,0,0,0,0
TRINITY_DN108748_c0_g1,0,0,0,0,0,0
TRINITY_DN108754_c0_g1,0,0,0,0,0,0
TRINITY_DN108759_c0_g1,0,0,0,0,0,0
TRINITY_DN10875_c0_g1,11.8,18.77,0,0,11.06,2.77
TRINITY_DN108763_c0_g1,0,0,0,0,0,0
TRINITY_DN108764_c0_g1,0,0,0,0,0,0
TRINITY_DN10876_c0_g1,12.18,48.53,4.92,3.15,42.03,20.76
TRINITY_DN108773_c0_g1,1.33,2.3,0,0,0,0
TRINITY_DN10877_c0_g1,4.76,0,0,0,0,0
TRINITY_DN108781_c0_g1,0,0,0,0,0,0
TRINITY_DN10878_c0_g1,116.26,107.05,87.69,76.56,89.37,114.45
TRINITY_DN10878_c1_g1,0,0,0,0,0,0
TRINITY_DN108796_c0_g1,0,0,0,0,0,0
TRINITY_DN108798_c0_g1,0,0,0,0,7.19,0
TRINITY_DN10879_c0_g2,0,5.89,0,0,0,0
TRINITY_DN1087_c0_g1,238.33,193.63,56.82,164.63,90.04,69.89
TRINITY_DN108800_c0_g1,0,0,0,0,0,0
TRINITY_DN108801_c0_g1,0,29.36,0,0,12.06,0
TRINITY_DN108803_c0_g1,0,0,0,0,0,0
TRINITY_DN108805_c0_g1,0,20.47,0,0,5.81,9.66
TRINITY_DN108813_c0_g1,0,0,0,0,0,0
TRINITY_DN108815_c0_g1,0,0,0,0,0,0
TRINITY_DN108817_c0_g1,0,0,0,0,0,0
TRINITY_DN10881_c0_g1,195.8,132.11,28.2,33.89,108.78,51.27
TRINITY_DN108824_c0_g1,0,42.54,0,2.97,5.86,0
TRINITY_DN108825_c0_g1,0,0,0,0,0,0
TRINITY_DN108827_c0_g1,21.41,6.49,6.34,0,19.91,6.71
TRINITY_DN10882_c0_g1,0,0,4.59,0,2.77,0
TRINITY_DN108830_c0_g1,1.33,7.39,1.25,0,0,2.6
TRINITY_DN108831_c0_g1,0,0,0,0,0,0
TRINITY_DN108833_c0_g1,0,0,0,0,0,0
TRINITY_DN108836_c0_g1,0,0,0,0,0,0
TRINITY_DN108839_c0_g1,0,0,0,0,0,0
TRINITY_DN108840_c0_g1,0,6.69,0,0,0,0
TRINITY_DN108841_c0_g1,0,0,0,0,0,0
TRINITY_DN108844_c0_g1,0,0,0,0,0,0
TRINITY_DN108845_c0_g1,0,0,0,0,0,0
TRINITY_DN108848_c0_g1,0,0,0,0,0,0
TRINITY_DN10885_c0_g1,53.28,78.39,104.88,46.94,68.96,194.09
TRINITY_DN108864_c0_g1,0,0,0,0,0,0
TRINITY_DN108866_c0_g1,0,0,0,0,0,0
TRINITY_DN108875_c0_g1,0,0,0,0,0,0
TRINITY_DN108886_c0_g1,0,0,0,0,0,0
TRINITY_DN108887_c0_g1,55.85,14.78,14.18,29.56,14.55,14.59
TRINITY_DN10888_c0_g1,12.84,19.97,31.12,4.1,5.09,21.74
TRINITY_DN10888_c0_g2,0,0,0,0,0,0
TRINITY_DN108893_c0_g1,0,0,0,0,0,0
TRINITY_DN108894_c0_g1,6.95,0,0,0,0,3.31
TRINITY_DN10889_c0_g1,21.03,13.08,9.09,15.37,15.04,14.5
TRINITY_DN1088_c0_g1,10.66,6.99,21.19,3.56,1.55,45.73
TRINITY_DN108900_c0_g1,0,4.19,1.42,0,0,0
TRINITY_DN108905_c0_g1,0,0,0,0,0,0
TRINITY_DN10890_c0_g1,0,0,0,0,0,0
TRINITY_DN108912_c0_g1,0,0,0,0,0,0
TRINITY_DN108913_c0_g1,0,0,0,0,0,0
TRINITY_DN108923_c0_g1,10.56,4.29,8.68,1.13,0,15.48
TRINITY_DN108926_c0_g1,0,0,0,0,0,0
TRINITY_DN108928_c0_g1,0,0,0,0,0,0
TRINITY_DN10892_c0_g1,201.42,133.91,66.92,78.28,73.33,106.13
TRINITY_DN108937_c0_g1,0,0,0,0,0,0
TRINITY_DN108938_c0_g1,0,0,0,0,0,0
TRINITY_DN10893_c1_g3,999.18,1473.42,1067.14,732.71,776.03,923.11
TRINITY_DN108942_c0_g1,0,0,0,0,0,0
TRINITY_DN108946_c0_g1,0,0,0,0,0,0
TRINITY_DN108948_c0_g1,0,0,0,0,0,0
TRINITY_DN10894_c0_g1,0,0,0,0,0,0
TRINITY_DN108950_c0_g1,0,0,0,0,0,0
TRINITY_DN108952_c0_g1,0,2.8,0,0,5.75,0
TRINITY_DN108956_c0_g1,0,0,0,0,0,0
TRINITY_DN10895_c0_g1,1.05,0,0,0,0,0
TRINITY_DN108965_c0_g1,0,0,0,0,0,0
TRINITY_DN108970_c0_g1,0,0,0,0,0,0
TRINITY_DN108982_c0_g1,0,0,0,0,0,0
TRINITY_DN108984_c0_g1,0,0,0,0,0,0
TRINITY_DN108989_c0_g1,0,2.5,0.83,0,0,0
TRINITY_DN10898_c0_g1,270.3,293.68,327.65,225.58,328.12,478.65
TRINITY_DN10898_c1_g1,3.14,1,1.33,0.36,1.33,1.7
TRINITY_DN108991_c0_g1,0,0,0,0,0,0
TRINITY_DN108993_c0_g1,0,0,0,0,0,0
TRINITY_DN108994_c0_g1,0,0,0,0,0,0
TRINITY_DN10899_c0_g1,0,0,0,0,0,0
TRINITY_DN10899_c1_g2,1.9,0,0,0,0,0
TRINITY_DN1089_c0_g1,533.46,340.82,179.64,246.47,236.92,233.91
TRINITY_DN108_c1_g1,857.13,930.78,295.11,539.83,702.09,470.95
TRINITY_DN108_c2_g2,79.35,40.84,28.87,39.23,36.22,44.65
TRINITY_DN109007_c0_g1,7.9,0,0,0,0,0
TRINITY_DN10900_c0_g1,0,0,0,0,0,5.19
TRINITY_DN109015_c0_g1,0,0,0,0,0,0
TRINITY_DN109017_c0_g1,0,0,0,0,0,0
TRINITY_DN109018_c0_g1,0,13.68,0,0,0,0
TRINITY_DN109019_c0_g1,0,0,0,0,0,0
TRINITY_DN10901_c0_g1,0,1.5,0,0,0,0
TRINITY_DN109020_c0_g1,0,0,0,0,0,0
TRINITY_DN109025_c0_g1,0,0,0,0,0,0
TRINITY_DN109026_c0_g1,0,11.08,14.68,19.23,0,15.3
TRINITY_DN10902_c0_g1,0,0,0,0,0,2.51
TRINITY_DN109032_c0_g1,0,0,0,0,0,0
TRINITY_DN109035_c0_g1,0,0,0,4.27,0,0
TRINITY_DN10903_c0_g1,49.85,29.96,22.53,14.07,47.01,33.82
TRINITY_DN109046_c0_g1,0,0,0,0,0,0
TRINITY_DN109048_c0_g1,0,0,0,0,0,0
TRINITY_DN109049_c0_g1,0,0,0,0,0,0
TRINITY_DN10904_c0_g3,0,0,0,0,0,0
TRINITY_DN10904_c1_g1,0,0,0,0,0,0
TRINITY_DN10905_c0_g2,243.09,140.4,92.7,115.49,93.74,133.51
TRINITY_DN109064_c0_g1,0,0,0,0,0,0
TRINITY_DN109068_c0_g1,2.66,3.99,0,3.38,5.81,4.12
TRINITY_DN109069_c0_g1,0,0,0,0,0,0
TRINITY_DN10906_c0_g1,264.4,213,241.3,223.86,98.39,194.72
TRINITY_DN109073_c0_g1,0,0,0,13.18,0,0
TRINITY_DN109075_c0_g1,0,0,0,0,0,0
TRINITY_DN109080_c0_g1,0,0,0,0,0,0
TRINITY_DN109087_c0_g1,4.95,0,0,1.6,4.7,6.26
TRINITY_DN10908_c0_g1,0,0,0,0,0,0
TRINITY_DN109090_c0_g1,0,0,0,0,0,0
TRINITY_DN109091_c0_g1,0,0,0,0,0,0
TRINITY_DN109096_c0_g1,0,0,0,0,0,0
TRINITY_DN109099_c0_g1,0,0,0,0,0,0
TRINITY_DN1090_c0_g1,113.22,37.85,61.83,98.64,32.19,72.93
TRINITY_DN10910_c0_g2,0,0,0.42,0,0,0
TRINITY_DN109112_c0_g1,0,0,0,0,0,0
TRINITY_DN109116_c0_g1,0,0,0,0,0,0
TRINITY_DN10911_c1_g1,114.74,84.08,56.07,86,60.12,69.62
TRINITY_DN109125_c0_g1,0,0,0,0,0,0
TRINITY_DN109130_c0_g1,0,0,0,0,0,0
TRINITY_DN109133_c0_g1,0,0,0,0,0,0
TRINITY_DN109137_c0_g1,0,0,0,0,0,0
TRINITY_DN10913_c0_g1,0,0,0,0,0,0
TRINITY_DN109142_c0_g1,0,0,0,0,0,0
TRINITY_DN109147_c0_g1,5.8,0,0,0,0,0
TRINITY_DN109148_c0_g1,0,0,0,0,0,0
TRINITY_DN109149_c0_g1,2.47,0,0,0,0,0
TRINITY_DN109153_c0_g1,0,0,0,0,0,0
TRINITY_DN109154_c0_g1,0,0,0,0,2.99,0
TRINITY_DN109155_c0_g1,0,0,0,0,0,0
TRINITY_DN10915_c0_g1,85.72,17.58,8.93,16.56,18.58,15.03
TRINITY_DN109162_c0_g1,0,0,0,0,0,0
TRINITY_DN109165_c0_g1,4.76,6.49,0,0,2.21,0
TRINITY_DN109167_c0_g1,0,0,0,0,0,0
TRINITY_DN109182_c0_g1,0,0,0,0,0,0
TRINITY_DN109184_c0_g1,0,0.8,0,0,0,0
TRINITY_DN109186_c0_g1,0,0,0,0,0,0
TRINITY_DN10918_c0_g1,0,0,0,0,0,0
TRINITY_DN1091_c0_g1,372.58,245.15,1005.15,187.13,186.38,1134.2
TRINITY_DN109202_c0_g1,0,0,0,0,0,0
TRINITY_DN109205_c0_g1,0,0,0,0,0,0
TRINITY_DN109209_c0_g1,0,0,0,0,0,0
TRINITY_DN10920_c0_g1,1.43,2.9,0,0,0.66,6.89
TRINITY_DN10920_c1_g1,62814.97,64376.64,50702.62,33595.88,41535.79,65503.12
TRINITY_DN10920_c2_g1,0,0,0,0,0,0
TRINITY_DN10920_c5_g1,8.94,0,0,41.78,8.3,8.32
TRINITY_DN109213_c0_g1,10.56,3.89,0,0,0,4.03
TRINITY_DN10921_c1_g1,679.69,511.08,402.74,217.69,389.4,559.36
TRINITY_DN109221_c0_g1,0,0,0,0,0,0
TRINITY_DN109222_c0_g1,0,0,0,0,0,0
TRINITY_DN109225_c0_g1,0,0,0,0,0,0
TRINITY_DN109226_c0_g1,0,4.39,0,0,0,0
TRINITY_DN10922_c0_g4,0,0,0,0,0,0
TRINITY_DN109237_c0_g2,0,1.4,0,0,0,0
TRINITY_DN109239_c0_g1,0,0,0,0,0,0
TRINITY_DN10923_c0_g1,991.57,621.02,445.38,581.67,351.29,521.33
TRINITY_DN10923_c3_g1,59.56,135.51,6.67,97.98,124.71,27.92
TRINITY_DN109241_c0_g1,0,0,0,0,0,0
TRINITY_DN109245_c0_g1,0,0,0,0,0,0
TRINITY_DN109247_c0_g1,1.62,0,1.5,7.77,0,0
TRINITY_DN109248_c0_g1,0,0,0,0,0,0
TRINITY_DN10924_c0_g2,0.86,0,0.75,1.6,0.77,0
TRINITY_DN10924_c0_g3,283.52,245.75,160.61,265.05,111.99,258.25
TRINITY_DN109250_c0_g1,0,0,0,0,0,7.25
TRINITY_DN109253_c0_g1,0,0,0,0,0,0
TRINITY_DN10926_c0_g1,29.59,69.8,8.76,0,52.1,2.15
TRINITY_DN10926_c0_g2,52.33,83.38,0,0,91.2,0
TRINITY_DN109272_c0_g1,0,0,4.67,0,0,0
TRINITY_DN109273_c0_g1,0,0,0,0,3.54,0
TRINITY_DN109276_c0_g1,4.19,0,0,0,0,0
TRINITY_DN109277_c0_g1,0,0,0,1.84,0,0
TRINITY_DN109279_c0_g1,0,0,0,0,0,0
TRINITY_DN109289_c0_g1,0,0,0,0,0,0
TRINITY_DN109293_c0_g1,0,0,0,0,0,0
TRINITY_DN109297_c0_g1,0,0,0,0,0,0
TRINITY_DN1092_c0_g2,686.07,719.98,507.62,391.05,520.58,679.09
TRINITY_DN1092_c6_g1,1.71,1.8,3.25,1.13,3.32,1.43
TRINITY_DN109315_c0_g1,0,0,0,0,0,0
TRINITY_DN109319_c0_g1,0,0,0,0,0,0
TRINITY_DN10931_c0_g1,0.48,0.4,0,0.83,0,0
TRINITY_DN109324_c0_g1,0,0,0,0,0,0
TRINITY_DN109326_c0_g1,0,0,0,0,0,0
TRINITY_DN109329_c0_g1,0,0,0,0,0,0
TRINITY_DN10932_c0_g1,0,4.19,0,2.2,0,3.31
TRINITY_DN109341_c0_g1,0,0,0,0,0,3.58
TRINITY_DN109346_c0_g1,0,0,0,0,0,0
TRINITY_DN109348_c0_g1,0,0,0,0,0,0
TRINITY_DN10934_c0_g2,0,0,1.08,0,0,0
TRINITY_DN109352_c0_g1,0,0,0,0,0,0
TRINITY_DN10935_c0_g1,27.31,0,12.18,0,19.08,44.83
TRINITY_DN109363_c0_g1,0,0,0,0,0,1.52
TRINITY_DN109364_c0_g1,0,0,0,0,0,0
TRINITY_DN109370_c0_g1,0,0,0,0,0,0
TRINITY_DN109375_c0_g1,0,0,0,0,0,0
TRINITY_DN109379_c0_g1,0,0,0,0,0,0
TRINITY_DN109380_c0_g1,4.09,7.39,0,3.86,7.63,11.45
TRINITY_DN109386_c0_g1,5.42,0,0,0,0,0
TRINITY_DN10938_c0_g1,22.74,19.37,11.85,9.85,12,41.79
TRINITY_DN109390_c0_g1,0,0,0,0,0,0
TRINITY_DN109391_c0_g1,0,0,0,0,0,0
TRINITY_DN109394_c0_g1,0,0,0,0,0,0
TRINITY_DN109397_c0_g1,0,0,0,0,0,0
TRINITY_DN10939_c1_g1,19.6,17.87,43.3,18.34,0,9.13
TRINITY_DN1093_c0_g2,10.94,5.39,7.93,1.54,9.24,11.36
TRINITY_DN1093_c0_g3,60.8,174.35,125.9,41.19,130.24,162.05
TRINITY_DN1093_c0_g4,440.7,112.64,103.46,187.42,86.28,121.34
TRINITY_DN1093_c0_g5,4,3.69,1.84,3.38,0.94,0
TRINITY_DN1093_c19_g1,77.64,74.69,265.83,197.15,215.8,276.59
TRINITY_DN1093_c4_g1,360.87,842.51,479.42,496.57,407.32,770.9
TRINITY_DN1093_c5_g1,70.31,44.64,42.05,39.88,37.16,34.18
TRINITY_DN109406_c0_g1,0,0,0,0,0,0
TRINITY_DN10940_c0_g1,25.97,53.72,16.35,24.27,6.58,53.51
TRINITY_DN109410_c0_g1,0,0,0,0,0,0
TRINITY_DN109413_c0_g1,0,0,0,0,0,0
TRINITY_DN109417_c0_g1,0.67,1.8,0.58,3.2,0.61,1.25
TRINITY_DN109419_c0_g1,0,0,0,0,0,0
TRINITY_DN10941_c0_g1,139.48,56.72,46.22,44.93,41.15,68.28
TRINITY_DN109426_c0_g1,0,0,0,0,0,0
TRINITY_DN10942_c0_g1,6.85,0,0,0,0,0
TRINITY_DN109437_c0_g1,0,0,0,0,0,0
TRINITY_DN109439_c0_g1,0,0,0,0,0,0
TRINITY_DN109450_c0_g1,0,0,0,0,0,0
TRINITY_DN109452_c0_g1,0,0,0,0,0,0
TRINITY_DN109459_c0_g1,0,0,0,0,0,0
TRINITY_DN10945_c0_g1,1657.47,880.45,666.4,803.16,511.9,705.31
TRINITY_DN109466_c0_g1,0,0,0,0,0,0
TRINITY_DN10946_c0_g1,0,1.7,0,0,0,0
TRINITY_DN109477_c0_g1,0,0,0,0,0,0
TRINITY_DN109478_c0_g1,0,0,0,0,0,0
TRINITY_DN109479_c0_g1,0,0,0,0,0,0
TRINITY_DN10947_c0_g1,17.13,112.04,31.12,58.58,51.43,74.18
TRINITY_DN109482_c0_g1,7.99,0,12.18,0,10.07,0
TRINITY_DN109485_c0_g1,0,0,0,8.84,0,0
TRINITY_DN109486_c0_g1,0,0,0,0,0,0
TRINITY_DN109496_c0_g1,0,0,0,0,0,0
TRINITY_DN109498_c0_g1,7.42,2.7,0,2.85,0,0
TRINITY_DN10949_c0_g1,0,0,0,0,0,0
TRINITY_DN1094_c0_g1,326.91,123.63,181.47,65.76,78.7,299.68
TRINITY_DN1094_c0_g2,5.04,0.9,0.83,8.78,4.7,2.77
TRINITY_DN109507_c0_g1,0,0,0,0,0,0
TRINITY_DN10950_c0_g1,0,0,0,0,0,0
TRINITY_DN109516_c0_g1,0,0,0,7.6,0,0
TRINITY_DN109517_c0_g1,0,0,0,0,0,0
TRINITY_DN109518_c0_g1,0,0,0,0,0,0
TRINITY_DN109520_c0_g1,0,0,0,16.91,0,0
TRINITY_DN109522_c0_g1,0,0,0,0,0,0
TRINITY_DN109523_c0_g1,0,0,0,0,0,0
TRINITY_DN109527_c0_g1,0,0,0,0,0,0
TRINITY_DN10952_c0_g1,0.48,0,0,0.53,0,0
TRINITY_DN109531_c0_g1,0,0,0,0,0,0
TRINITY_DN109533_c0_g1,0,0,0,0,0,0
TRINITY_DN109540_c0_g1,0,0,0,0,0,0
TRINITY_DN109543_c0_g1,0,0,0,0,0,0
TRINITY_DN109544_c0_g1,0,0,0,0,0,0
TRINITY_DN109558_c0_g1,4.09,1.9,1.84,1.6,0,7.7
TRINITY_DN10955_c0_g1,0,0,0,0,0,0
TRINITY_DN109561_c0_g1,0,0,0,0,0,0
TRINITY_DN109562_c0_g1,0,0,0,0,0,0
TRINITY_DN109584_c0_g1,0,0,0,0,0,0
TRINITY_DN109585_c0_g1,0,0,0,0,0,0
TRINITY_DN10958_c0_g1,0,0,0,0,0,0
TRINITY_DN109592_c0_g1,0,0,0,0,0,0
TRINITY_DN109597_c0_g1,0,0,0,0,0,0
TRINITY_DN109598_c0_g1,0,0,0,0,0,0
TRINITY_DN1095_c0_g1,339.56,202.21,178.05,147.42,135.88,198.83
TRINITY_DN1095_c1_g1,887.39,594.26,1225.92,720.19,378.23,1120.51
TRINITY_DN1095_c4_g1,267.16,193.43,206.25,222.67,151.42,271.49
TRINITY_DN109600_c0_g1,0,5.19,0,0,0,0
TRINITY_DN109603_c0_g1,8.47,17.28,1.92,16.14,14.49,9.84
TRINITY_DN109604_c0_g1,0,0,0,0,0,0
TRINITY_DN10961_c0_g2,1.62,0,1.5,0,4.65,1.52
TRINITY_DN10961_c1_g1,0,2.9,0,0,0,0
TRINITY_DN10961_c1_g2,0,0,0,0,0,0
TRINITY_DN109623_c0_g1,0,0,0,0,0,0
TRINITY_DN109624_c0_g1,4.85,0,0,0,0,0
TRINITY_DN109625_c0_g1,0,0,0,0,0,0
TRINITY_DN109631_c0_g1,0,0,0,0,0,0
TRINITY_DN109634_c0_g1,0,0,0,0,0,0
TRINITY_DN109637_c0_g1,0,3.4,1.67,0,0,0
TRINITY_DN109649_c0_g1,0,0,0,0,0,0
TRINITY_DN109658_c0_g1,0,0,0,0,0,0
TRINITY_DN10965_c0_g1,0,0,0,0,0,0
TRINITY_DN109665_c0_g1,0,0,0,7.77,0,0
TRINITY_DN109669_c0_g1,0,0,0,0,0,0
TRINITY_DN109671_c0_g1,0,0,0,0,0,0
TRINITY_DN109677_c0_g1,0,0,0,0,0,0
TRINITY_DN109679_c0_g1,0,0,0,0,0,0
TRINITY_DN10967_c0_g1,222.44,96.06,86.02,139.82,73.56,131.09
TRINITY_DN10967_c1_g1,530.61,448.57,144.01,169.74,391.45,193.37
TRINITY_DN109680_c0_g1,0,0,0,0,0,0
TRINITY_DN109683_c0_g1,0,0,0,0,0,0
TRINITY_DN109687_c0_g1,0,0,0,0,0,0
TRINITY_DN109689_c0_g1,0,0,0,0,0,0
TRINITY_DN10968_c1_g1,7.04,4.39,8.51,5.46,5.75,7.7
TRINITY_DN10968_c8_g1,8.66,23.47,0,0,0,0
TRINITY_DN109691_c0_g1,0,0,0,0,0,0
TRINITY_DN109692_c0_g1,0,0,0,0,0,0
TRINITY_DN109698_c0_g1,0,0,0,0,0,0
TRINITY_DN109699_c0_g1,6.18,0,0,0,0,0
TRINITY_DN1096_c0_g1,5746,41645.9,11712.2,91563.9,17741.77,10383.4
TRINITY_DN109714_c0_g1,0,0,0,0,0,0
TRINITY_DN109718_c0_g1,0,0,0,0,0,0
TRINITY_DN109719_c0_g1,0,0,0,0,0,0
TRINITY_DN109730_c0_g1,0,0,0,0,0,0
TRINITY_DN109731_c0_g1,0,0,0,0,0,4.56
TRINITY_DN109735_c0_g1,0,0,0,0,0,0
TRINITY_DN109737_c0_g1,0,0,0,0,0,0
TRINITY_DN109742_c0_g1,0,0,0,0,0,0
TRINITY_DN109745_c0_g1,0,0,0,0,0,0
TRINITY_DN109749_c0_g1,0,0,0,0,0,0
TRINITY_DN109753_c0_g1,0,0,0,0,2.54,0
TRINITY_DN109754_c0_g1,2.66,0,0,0,0,0
TRINITY_DN109756_c0_g1,0,0,0,0,0,0
TRINITY_DN109757_c0_g1,0,0,0,0,0,0
TRINITY_DN109759_c0_g1,0,0,0,0,0,0
TRINITY_DN109762_c0_g1,0,0,0,0,0,0
TRINITY_DN10976_c0_g1,0,0,0,0,0,0
TRINITY_DN10977_c0_g1,0.48,0.4,1.75,0,6.19,0
TRINITY_DN109780_c0_g1,0,0,0,0,0,0
TRINITY_DN109787_c0_g1,0,0,0,0,0,0
TRINITY_DN109788_c0_g1,0,0,0,0,6.14,0
TRINITY_DN10978_c0_g1,28.64,34.95,13.93,7.06,41.7,13.96
TRINITY_DN109799_c0_g1,0,0,0,0,0,0
TRINITY_DN1097_c0_g1,193.9,138.9,149.1,152.35,75.38,132.53
TRINITY_DN109802_c0_g1,0,0,0,0,0,0
TRINITY_DN109806_c0_g1,0,0,0,0,0,0
TRINITY_DN109808_c0_g1,0,0,0,0,0,0
TRINITY_DN10980_c0_g1,0,0,0,0,0,0
TRINITY_DN10981_c0_g2,1.24,0.4,0.67,0.24,0.88,0.89
TRINITY_DN109822_c0_g1,0,0,0,10.86,0,0
TRINITY_DN109825_c0_g1,0,0,0,0,0,0
TRINITY_DN109828_c0_g1,0,0,0,0,0,0
TRINITY_DN10982_c0_g2,0,0,0,0,0,8.14
TRINITY_DN10982_c1_g1,8.18,38.65,28.2,13.41,7.36,57.18
TRINITY_DN109830_c0_g1,0,0,0,0,0,0
TRINITY_DN109831_c0_g1,0,0,0,0,0,0
TRINITY_DN109834_c0_g1,0,0,0,0,0,0
TRINITY_DN109841_c0_g1,0,0,0,0,0,0
TRINITY_DN109848_c0_g1,0,0,0,0,0,0
TRINITY_DN109853_c0_g1,0,0,0,0,0,0
TRINITY_DN109857_c0_g1,0,0,0,0,0,0
TRINITY_DN109861_c0_g1,0,0,0,0,0,0
TRINITY_DN10986_c0_g1,210.74,465.54,123.4,114.42,283.1,145.5
TRINITY_DN109877_c0_g1,0,0,0,0,0,0
TRINITY_DN10987_c0_g1,0,0,0,0,0,0
TRINITY_DN109888_c0_g1,0,0,0,0,0,0
TRINITY_DN109891_c0_g1,0,0,0,0,0,0
TRINITY_DN109892_c0_g1,0,0,0,0,0,0
TRINITY_DN10989_c0_g1,142.14,104.65,61.07,100.18,83.57,126.71
TRINITY_DN1098_c0_g1,24.07,33.85,29.62,14.6,18.91,26.58
TRINITY_DN1098_c1_g1,37.58,44.24,46.47,20.65,28.98,68.54
TRINITY_DN1098_c2_g1,36.53,19.17,16.94,12.82,13,30.25
TRINITY_DN109909_c0_g1,3.62,6.49,0,0,0,0
TRINITY_DN10990_c0_g1,23.98,16.28,6.84,11.34,7.58,18.7
TRINITY_DN109915_c0_g1,5.99,0,0,11.28,0,0
TRINITY_DN109916_c0_g1,0,0,0,0,0,0
TRINITY_DN10991_c0_g1,0,0,1.67,0.36,0,2.06
TRINITY_DN109928_c0_g1,0,0,0,0,0,0
TRINITY_DN109929_c0_g1,0,0,0,0,0,0
TRINITY_DN10992_c0_g1,66.69,0,34.54,21.78,7.47,59.51
TRINITY_DN109930_c0_g1,0,9.19,0,0,0,0
TRINITY_DN10993_c0_g1,17.79,0,0,0,6.69,6.71
TRINITY_DN109942_c0_g1,8.37,0,0,0,0,0
TRINITY_DN109943_c0_g1,0,0,0,0,0,0
TRINITY_DN109958_c0_g1,0,0,0,0,0,0
TRINITY_DN10995_c0_g1,812.23,616.83,544,592.65,385.8,646.88
TRINITY_DN109961_c0_g1,0,0,0,0,0,0
TRINITY_DN109966_c0_g1,0,0,0,0,0,0
TRINITY_DN109969_c0_g1,0,0,0,0,0,0
TRINITY_DN109972_c0_g1,0,0,0,34.07,0,0
TRINITY_DN109977_c0_g1,0,0,17.6,0,0,6.17
TRINITY_DN109980_c0_g1,0,0,0,0,0,0
TRINITY_DN109981_c0_g1,0,0,0,0,0,5.46
TRINITY_DN109982_c0_g1,0,0,0,0,0,0
TRINITY_DN109989_c0_g1,0,0,0,0,0,0
TRINITY_DN10998_c0_g1,44.53,17.38,4.84,5.46,11.67,9.22
TRINITY_DN109991_c0_g1,0,0,0,0,0,0
TRINITY_DN109995_c0_g1,0,4.09,12.27,0,0,0
TRINITY_DN109996_c0_g1,0,0,0,0,0,0
TRINITY_DN109999_c0_g1,0,0,0,0,0,0
TRINITY_DN10999_c0_g1,195.61,82.58,96.87,48.67,67.47,164.38
TRINITY_DN1099_c1_g2,0,0,0,3.92,0.66,0
TRINITY_DN1099_c1_g3,35.49,26.46,16.19,33.35,26.82,29.8
TRINITY_DN109_c0_g1,206.08,56.42,29.12,25.64,66.75,59.6
TRINITY_DN10_c1_g1,41.86,33.15,43.64,43.44,26.05,47.43
TRINITY_DN110013_c0_g1,0,5.49,0,0,0,0
TRINITY_DN110014_c0_g1,0,0,0,0,0,0
TRINITY_DN110017_c0_g1,0,0,0,0,0,0
TRINITY_DN110020_c0_g1,0,10.59,0,13.83,2.71,0
TRINITY_DN110024_c0_g1,0,0,0,16.85,0,0
TRINITY_DN110027_c0_g1,0,0,0,0,0,0
TRINITY_DN110038_c0_g1,0,0,0,0,0,0
TRINITY_DN110044_c0_g1,0,0,0,0,1.38,0
